Predicted X,Predicted Y,Predicted Z
15.692354581939739,18.98010086168317,7.681462921898397
15.13001652540326,19.425951094316055,7.44773681526204
14.571811308014329,19.847255911782426,7.214084110839835
14.01878885265748,20.243791302627116,6.981186496888508
13.471954905541143,20.615409229021154,6.749636257759349
12.932268086831272,20.962037181909942,6.519939102777823
12.40063724233417,21.283677503253948,6.292517338535074
11.87791909629523,21.580406479334336,6.067713343077994
11.364916204301252,21.852373209862705,5.8457933025051965
10.862375204254683,22.099798258347874,5.626951172470111
10.37098536242059,22.322972089840967,5.411312829013919
9.891377410634988,22.52225330281241,5.19894037509091
9.424122669893578,22.698066662495307,4.989836570893328
8.969732454740353,22.850900943567645,4.783949357974915
8.528657752098823,22.98130659056259,4.5811764488299325
8.10128916748549,23.089893204836123,4.381369955321286
7.687957130881273,23.177326867358126,4.184341030988673
7.288932353907413,23.244327306969957,3.9898645038323046
6.904426529394371,23.29166492409187,3.7976834777765553
6.534593263899538,23.320157680182852,3.607513882472457
6.179529233242036,23.33066786350812,3.419048952571554
5.839275550695746,23.324098742027694,3.2319636190485674
5.513819337080193,23.30139111439572,3.0459187964472356
5.203095481623237,23.263519770251882,2.860565551362807
4.906988582184724,23.211489871093868,2.6755491386228094
4.625335053115165,23.146333263151767,2.4905128930162412
4.357925388828946,23.069104733721694,2.305101965453357
4.104506570942746,22.98087822248555,2.1189668937909367
3.864784606686257,22.882742999337317,1.9317669994752826
3.638427186161479,22.775799820211994,1.7431736024041946
3.4250664459387252,22.66115707239333,1.5528730472965115
3.224301826423968,22.539926920662985,1.3605695360029948
3.035703010392112,22.413221465580527,1.1659877610068996
2.8588129301354996,22.282148925056326,0.968875336403439
2.6931508306536074,22.14780985020223,0.7690050234467343
2.5382153764456774,22.011293386309084,0.5661767486400002
2.393487789518062,21.873673589554464,0.3602194131213672
2.2584350063911955,21.736005809857197,0.15099249298551953
2.1325128420011055,21.59932315005954,-0.06161256934800363
2.0151691486238263,21.464633011292158,-0.2776711815548971
1.905846958134802,21.332913734181766,-0.4972246240337519
1.803987596126703,21.205111345179084,-0.7202792764952939
1.70903375674105,21.082136417016095,-0.946806045539379
1.6204325272546924,20.96486105193076,-1.1767399897923134
1.5376383518616734,20.854115995963916,-1.4099801386395576
1.4601159243234036,20.750687892238197,-1.6463895000037247
1.3873429995937698,20.65531668077488,-1.8857952521786139
1.318813114824465,20.568693151938355,-2.1279891144248815
1.25403821055896,20.491456660299086,-2.372727890333781
1.1925511433662308,20.424193005129887,-2.6197341777705425
1.1339080814779976,20.36743248346243,-2.868697239090043
1.0776907755605265,20.321648121018647,-3.1192740242121637
1.023508697072188,20.28725408605947,-3.3710903398613574
0.9710010372279925,20.264604290547645,-3.62374215734636
0.9198385599886336,20.253991182648,-3.876797050937885
0.8697253029624648,20.255644734067623,-4.129795759254112
0.8204001207848108,20.269731625276158,-4.38225386144487
0.7716380657022768,20.296354631058016,-4.6336635595998
0.7232516010069361,20.335552208483527,-4.8834955594046825
0.6750916431799254,20.387298288769266,-5.131201040202459
0.6270484292679015,20.45150227396885,-5.3762137057973725
0.5790522065569661,20.52800923909131,-5.617951907501183
0.5310737421211655,20.616600339443316,-5.85582083043656
0.48312465036518404,20.716993422790942,-6.08921473434194
0.4352575372592895,20.828843845143233,-6.317519240215834
0.38756596049255165,20.951745488602278,-6.540113653766557
0.34018420531332083,21.08523197920072,-6.756373317199095
0.29328687650989593,21.228778101989114,-6.965671980383295
0.2470883072962664,21.38180141035678,-7.167384182793203
0.20184178660814212,21.54366402585088,-7.3608876379557024
0.15783860690292784,21.713674624297305,-7.545565611498123
0.11540693492473508,21.89109060373044,-7.720809284974994
0.07491050856854997,22.075120428751283,-7.886020097034734
0.0367471635415626,22.26492614587965,-8.04061205376357
0.0013471939307549974,22.459626063701357,-8.184014000972557
-0.030828448592970403,22.658297591155637,-8.315671849951205
-0.05929011155627961,22.859980227075134,-8.435050750115725
-0.0835215489808121,23.063678693319666,-8.541637200584692
-0.10298217272817567,23.268366203731198,-8.63494109426475
-0.1171094411440805,23.472987860368953,-8.71449768723588
-0.12532137788754483,23.676464168462694,-8.779869487637288
-0.1270192132999597,23.877694660605407,-8.830648056654272
-0.12159013986298817,24.07556162101951,-8.866455717285962
-0.10841017353801874,24.268933899582912,-8.88694716383262
-0.0868471116211964,24.4566708055741,-8.891810967402225
-0.05626357797724779,24.63762607030599,-8.880770972548735
-0.016020145644020545,24.81065186796564,-8.853587580128906
0.034521473493200006,24.97460288312373,-8.810058911713814
0.09599518211119573,25.128340413512483,-8.750021852360906
0.16902720543087923,25.270736496301247,-8.67335296702814
0.25423276440572806,25.4006780456753,-8.579969288072707
0.3522127261146437,25.517070989690687,-8.469828970832996
0.4635502427861269,25.61884439366127,-8.342931814034191
0.58880739163736,25.704954557621527,-8.199319643431327
0.7285218280974135,25.774389075030335,-8.039076556616156
0.8832034641579725,25.826170839760884,-7.862329027736369
1.0533311851884122,25.859361988381856,-7.6692458703372814
1.239349617824459,25.873067764596776,-7.4600380586315715
1.4416659615651355,25.866440292726615,-7.234958405887401
1.6606468972874922,25.8386822472226,-6.994301101029951
1.8966155860814382,25.789050404628647,-6.738401102845192
2.1498487704936764,25.716859065358726,-6.467633393284732
2.420573992907279,25.62148333198143,-6.182412091828983
2.708966941985395,25.502362231191505,-5.88318943039204
3.01514894253863,25.359001666393446,-5.570454593439454
3.3391845995554235,25.190977188851825,-5.244732423835476
3.6810796106635593,24.9979365741006,-4.906581998537977
4.040778758868086,24.779602192268207,-4.556595075799951
4.418164098145766,24.535773159971136,-4.195394419683826
4.813053343901387,24.266327261792462,-3.8236320041877754
5.2251984805095475,23.971222631115374,-3.441987101058576
5.654284596783086,23.650499178131717,-3.051164258370509
6.099928961417149,23.30427975555954,-2.6518911723805196
6.561680347634805,22.932771051585,-2.2449164593098523
7.039018619679823,22.536264200569853,-1.8310073333822494
7.531354588214285,22.115135102524214,-1.4109471959645
8.038030146117066,21.669844443086326,-0.9855331438274426
8.558318691900908,21.20093740632597,-0.5555734027847485
9.091425849391939,20.709043072877243,-0.12188469248659217
9.636490491093113,20.194873497623625,0.3147104665868845
10.192586071285163,19.659222460328742,0.7533864997704676
10.758722275369777,19.102963886171487,1.193317569096589
11.333846989689604,18.527049930161006,1.6336803983168373
11.91684859702012,17.9325087236271,2.0736571254847966
12.506558599828836,17.320441780850665,2.512438174354511
13.10175457381932,16.6920210637823,2.949225132167239
13.701163453520834,16.04848570554764,3.3832336295918957
14.303465149195958,15.391138393641592,3.8136962066519935
14.907296494527813,14.721341414892374,4.239865161350362
15.511255522322003,14.040512365731553,4.6610153666580025
16.11390606509461,13.350119531990055,5.076447044196438
16.71378267577323,12.651676945612559,5.485488491790502
17.30939586149701,11.946739123194272,5.887498743034566
17.89923762355987,11.236895497996153,6.281870158202846
18.481787294154614,10.5237645530056,6.668030930904106
19.055517658945732,9.808987669230698,7.0454474977915105
19.618901353421947,9.094222700418465,7.413626844837463
20.170417517894506,8.38113729125194,7.772118695854342
20.708558697142266,7.67140195410189,8.12051757351136
21.23183796529132,6.966682924065532,8.458464718732184
21.738796257302724,6.268634812577654,8.785649862041364
22.228009885444166,5.578893080170525,9.10181283300616
22.698098216036428,4.899066355885731,9.406744993774819
23.147731484093796,4.230728626242632,9.70029049065769
23.57563871244723,3.5754113244680017,9.982347312982792
23.980615712358244,2.934595349177977,10.25286813879492
24.361533126100525,2.3097030461563524,10.511860969784802
24.717344482841995,1.7020901875426322,10.759389535832351
25.047094226063322,1.113037986614069,10.995573461829817
25.34992567613311,0.5437451870444026,11.220588184852286
25.62508888240494,-0.0046797300541978615,11.434664614923431
25.871948323858064,-0.5312261765442994,11.63808852424253
26.089990406302363,-1.0349888799914364,11.83119966085641
26.27883070824258,-1.5151750419258345,12.01439057373781
26.438220920104627,-1.971111188360231,12.188105141412134
26.568055422516167,-2.402249646498097,12.35283679580888
26.66837744165035,-2.808174597108012,12.509126434469263
26.739384718186315,-3.1886076346940566,12.657560009177441
26.781434629466943,-3.5434127742277663,12.798765788745268
26.795048686389904,-3.8726008345342446,12.93341128663732
26.780916339373775,-4.176333128366826,13.062199844239412
26.739898013887554,-4.454924381637687,13.185866873437671
26.67302729900051,-4.708844807997087,13.30517573999813
26.581512196693197,-4.938721253778061,13.420913292869127
26.46673535800595,-5.1453373282069546,13.533885035157336
26.330253198631667,-5.32963243453691,13.644909927231392
26.17379381624572,-5.492699601521457,13.754814824979885
25.99925359280836,-5.635782028382385,13.864428548217884
25.808692393247597,-5.7602682347728145,13.974575583200103
25.604327241778932,-5.867685717306307,14.086069409694655
25.388524372717924,-5.959693001009731,14.199705464142507
25.16378953052275,-6.038069975221736,14.316253733081876
24.932756406260282,-6.10470639519321,14.43645098102851
24.69817308057621,-6.161588433090804,14.5609926145581
24.462886341619864,-6.210783144467717,14.69052419923818
24.229823748586327,-6.254420730293935,14.82563260787273
24.0019732930284,-6.294674452752082,14.966836838942154
23.782360520335473,-6.333738069175018,15.114578488242014
23.57402295712903,-6.373800637209063,15.269211898051335
23.379981686482765,-6.417018546615003,15.43099398080366
23.203209920791537,-6.465484618799968,15.600073740427515
23.046598390914127,-6.5211941209940445,15.776481499738193
22.912917396175303,-6.58600752475599,15.96011783935236
22.804775322443433,-6.661609843381887,16.150742282933688
22.724573457269557,-6.749466373011677,16.34796172294872
22.674456908256374,-6.850774656756988,16.55121862080986
22.656261425819807,-6.966412485352924,16.759778996073774
22.67145593918916,-7.096881746206639,16.972720224718696
22.72108058899697,-7.242247917115895,17.188918674207425
22.805680049704947,-7.402075011757409,17.40703718790891
22.92523191229496,-7.5753557558723,17.62551246684151
23.0790699174447,-7.760436788442751,17.84254235153193
23.265801788196526,-7.954938667834943,18.056073049857414
23.48322143464405,-8.15567043983305,18.26378634486454
23.728215276385285,-8.358538559413722,18.463086794206074
23.996662434312142,-8.558449898855036,18.651088991743645
24.283328529103287,-8.749208618196866,18.824604894342965
24.581752814939804,-8.923406626339277,18.980131273466295
24.88412837859299,-9.072307386444157,19.113837331609002
25.181175121227838,-9.185722785544788,19.221552515478006
25.46200521931108,-9.25188281178402,19.2987545887764
25.713980791746266,-9.257297731478905,19.340557996492034
25.922563436562754,-9.186612504775843,19.34170258914227
26.07115535100978,-9.02245312813597,19.296542740735358
26.140931692561693,-8.745264595615884,19.199036927736497
26.1106638639519,-8.333140189535191,19.042737826547718
25.956533373222314,-7.761641751750579,18.820782985846645
25.651935926061682,-7.003610638444519,18.525886139209515
25.167275403980724,-6.028968999869397,18.150329216691798
24.469747339264117,-4.804511055358892,17.685955150361305
23.523111544438265,-3.2936840115666595,17.124161486822313
22.287453482281975,-1.456358258388212,16.455894962727225
